id,gender,single/marries,age,age_group,Area_code,Area_name,Market_code,Market,Sub_market_code,Sub_market,Social_type_code,Social_type,SocioEconomic_code,SocioEconomic_type
275,Female   ,Single,85,85+        ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
276,Male    ,Married,63,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
277,Male    ,Married,64,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
278,Female   ,Married,71,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
279,Male    ,Married,89,85+        ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
280,Female   ,Single,81,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
281,Female   ,Single,57,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
282,Female   ,Married,68,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
283,Male    ,Married,70,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
284,Male    ,Married,74,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
285,Female   ,Married,70,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
286,Male    ,Married,75,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
287,Female   ,Married,65,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
288,Female   ,Married,58,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
289,Male    ,Married,59,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
290,Female   ,Single,78,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
291,Female   ,Married,81,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
292,Female   ,Married,70,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
293,Female   ,Married,69,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
294,Female   ,Married,58,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
295,Female   ,Single,78,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
296,Female   ,Married,60,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
297,Female   ,Married,60,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
298,Female   ,Married,75,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
299,Female   ,Single,81,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
300,Female   ,Single,62,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
301,Female   ,Married,68,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
302,Female   ,Single,64,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
303,Female   ,Married,70,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
304,Female   ,Married,71,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
305,Female   ,Single,84,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
306,Female   ,Single,67,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
307,Male    ,Married,71,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
308,Male    ,Married,69,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
309,Female   ,Married,85,85+        ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
310,Female   ,Single,64,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
311,Female   ,Married,61,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
312,Male    ,Married,72,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
313,Male    ,Married,61,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
314,Female   ,Married,58,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
315,Female   ,Single,78,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
316,Male    ,Married,82,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
317,Female   ,Single,82,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
318,Female   ,Single,80,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
319,Female   ,Married,64,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
320,Female   ,Married,74,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
321,Male    ,Single,74,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
322,Female   ,Single,80,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
323,Male    ,Married,72,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
324,Female   ,Single,89,85+        ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
325,Female   ,Married,81,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
326,Female   ,Married,70,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
327,Male    ,Married,66,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
328,Male    ,Married,56,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
329,Female   ,Married,76,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
330,Female   ,Married,75,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
331,Male    ,Single,96,85+        ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
332,Female   ,Married,70,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
333,Male    ,Married,75,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
334,Male    ,Married,84,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
335,Female   ,Married,60,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
336,Female   ,Married,79,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
337,Female   ,Single,59,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
338,Female   ,Single,73,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
339,Male    ,Single,65,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
340,Female   ,Single,63,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
341,Female   ,Single,63,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
342,Female   ,Married,82,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
343,Female   ,Married,66,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
344,Female   ,Married,93,85+        ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
345,Male    ,Married,60,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
346,Female   ,Single,68,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
347,Male    ,Married,77,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
348,Male    ,Married,64,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
349,Male    ,Single,65,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
350,Female   ,Married,67,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
351,Female   ,Single,87,85+        ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
352,Female   ,Married,66,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
353,Female   ,Single,61,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
354,Female   ,Married,65,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
355,Male    ,Married,57,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
356,Male    ,Single,80,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
357,Female   ,Single,83,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
358,Female   ,Single,93,85+        ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
359,Male    ,Married,67,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
360,Female   ,Single,80,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
361,Female   ,Single,73,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
362,Male    ,Married,67,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
363,Male    ,Married,69,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
364,Male    ,Married,65,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
365,Male    ,Married,86,85+        ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
366,Female   ,Single,70,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
367,Male    ,Married,75,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
368,Male    ,Married,69,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
369,Female   ,Single,60,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
370,Female   ,Married,73,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
371,Male    ,Single,66,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
372,Male    ,Married,59,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
373,Female   ,Single,81,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
374,Male    ,Married,61,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
375,Male    ,Married,62,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
376,Male    ,Single,63,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
377,Female   ,Married,73,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
378,Male    ,Married,57,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
379,Male    ,Married,70,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
380,Male    ,Married,69,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
381,Female   ,Married,60,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
382,Female   ,Single,61,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
383,Male    ,Married,68,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
384,Female   ,Married,77,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
385,Female   ,Married,83,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
386,Female   ,Married,63,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
387,Female   ,Single,63,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
388,Female   ,Married,82,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
389,Female   ,Single,84,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
390,Male    ,Married,58,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
391,Male    ,Single,63,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
392,Female   ,Married,63,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
393,Male    ,Single,64,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
394,Female   ,Single,60,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
395,Male    ,Married,66,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
396,Male    ,Married,65,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
397,Male    ,Married,58,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
398,Male    ,Married,57,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
399,Male    ,Married,71,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
400,Female   ,Married,66,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
401,Female   ,Married,59,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
402,Female   ,Single,63,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
403,Male    ,Married,71,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
404,Male    ,Married,64,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
405,Female   ,Married,64,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
406,Male    ,Married,57,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
407,Female   ,Single,57,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
408,Female   ,Married,67,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
409,Female   ,Single,88,85+        ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
410,Male    ,Single,75,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,3,High
411,Male    ,Married,68,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,1,Low
412,Female   ,Married,74,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
413,Female   ,Single,77,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
414,Male    ,Married,57,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
415,Female   ,Single,78,75-84      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
416,Male    ,Married,67,65-74      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
417,Male    ,Married,64,55-64      ,2,Tel-Aviv-Jaffa,9,General,1,General - General,9,General,2,Medium
418,Female   ,Single,72,65-74      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
419,Female   ,Single,82,75-84      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
420,Male    ,Married,62,55-64      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
421,Female   ,Single,78,75-84      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
422,Female   ,Single,73,65-74      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
423,Male    ,Single,73,65-74      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
424,Female   ,Single,57,55-64      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
425,Male    ,Married,67,65-74      ,4,Dan-Petah Tikva,9,General,2,General- Religious,9,General,1,Low
426,Male    ,Married,83,75-84      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
427,Male    ,Married,64,55-64      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,1,Low
428,Male    ,Married,61,55-64      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
429,Female   ,Married,58,55-64      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,1,Low
430,Male    ,Married,80,75-84      ,4,Dan-Petah Tikva,2,Orthodox,0,None,2,Orthodox     ,1,Low
431,Female   ,Single,98,85+        ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
432,Female   ,Married,67,65-74      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
433,Female   ,Single,86,85+        ,4,Dan-Petah Tikva,2,Orthodox,0,None,2,Orthodox     ,1,Low
434,Male    ,Married,70,65-74      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
435,Male    ,Married,74,65-74      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
436,Female   ,Married,78,75-84      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
437,Male    ,Married,64,55-64      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
438,Male    ,Married,66,65-74      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
439,Female   ,Single,82,75-84      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
440,Female   ,Married,67,65-74      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
441,Female   ,Married,73,65-74      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
442,Male    ,Married,61,55-64      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
443,Male    ,Married,67,65-74      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
444,Male    ,Married,86,85+        ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
445,Female   ,Married,75,75-84      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
446,Female   ,Single,80,75-84      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
447,Male    ,Married,69,65-74      ,4,Dan-Petah Tikva,9,General,2,General- Religious,9,General,1,Low
448,Female   ,Single,72,65-74      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
449,Male    ,Married,64,55-64      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
450,Female   ,Married,59,55-64      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
451,Male    ,Single,84,75-84      ,4,Dan-Petah Tikva,2,Orthodox,0,None,2,Orthodox     ,1,Low
452,Male    ,Married,81,75-84      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
453,Male    ,Married,86,85+        ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
454,Female   ,Married,77,75-84      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
455,Male    ,Married,77,75-84      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
456,Male    ,Married,57,55-64      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
457,Male    ,Single,88,85+        ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,3,High
458,Male    ,Single,87,85+        ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
459,Male    ,Married,78,75-84      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
460,Female   ,Single,76,75-84      ,4,Dan-Petah Tikva,9,General,1,General - General,9,General,2,Medium
